Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,t14:2sg:nominative,t14,30,26,"p. 26, table 14",tu,,case=nominative; person=2sg,installed,read from the PDF text layer and installed unchanged,tu,you (singular),,pron personal 2sg nom,hultman2023kalkoti:t14:2sg:nominative,,"hultman2023kalkoti[p. 26, table 14]",708ea4699e8985369ffe0f837d2b080e9a44f328b0488c985234ec1b9c7a6073
2026-08-25,t14:3sg.near:nominative,t14,30,26,"p. 26, table 14",roo,,case=nominative; person=3sg.near,installed,read from the PDF text layer and installed unchanged,roo,"he, she, it (proximate)",,pron personal 3sg prox nom,hultman2023kalkoti:t14:3sg.near:nominative,,"hultman2023kalkoti[p. 26, table 14]",d6fdac81d4e03873faecc253bcd2c7760cc3504bd9acb414106d72d48f421fbe
2026-08-25,t14:3sg.far:nominative,t14,30,26,"p. 26, table 14",soo,,case=nominative; person=3sg.far,installed,read from the PDF text layer and installed unchanged,soo,"he, she, it (remote)",,pron personal 3sg dist nom,hultman2023kalkoti:t14:3sg.far:nominative,,"hultman2023kalkoti[p. 26, table 14]",1281e7d9d08f0fa5e67c2b662671f13bac440f0b0ddf03193becf0447d45fd33
2026-08-25,t14:1pl:nominative,t14,30,26,"p. 26, table 14",bä,,case=nominative; person=1pl,installed,read from the PDF text layer and installed unchanged,bä,we,,pron personal 1pl nom,hultman2023kalkoti:t14:1pl:nominative,,"hultman2023kalkoti[p. 26, table 14]",04f79c7e826bffb48132b841f0324b86d1de1b3d85ce281ee6e6ecf959d85f39
2026-08-25,t14:2pl:nominative,t14,30,26,"p. 26, table 14",tis,,case=nominative; person=2pl,installed,read from the PDF text layer and installed unchanged,tis,you (plural),,pron personal 2pl nom,hultman2023kalkoti:t14:2pl:nominative,,"hultman2023kalkoti[p. 26, table 14]",1a12e821a488a6181bf0c7e69af581dcd8590ab8185f65859081c6b72a2b465b
2026-08-25,t14:3pl.near:nominative,t14,30,26,"p. 26, table 14",rin,,case=nominative; person=3pl.near,installed,read from the PDF text layer and installed unchanged,rin,they (proximate),,pron personal 3pl prox nom,hultman2023kalkoti:t14:3pl.near:nominative,,"hultman2023kalkoti[p. 26, table 14]",3d609fc365ade071fd7bc7e6fa181ae4aa4eeab957a9d7605bacc4fe0b9cc73b
2026-08-25,t14:3pl.far:nominative,t14,30,26,"p. 26, table 14",tin,,case=nominative; person=3pl.far,installed,read from the PDF text layer and installed unchanged,tin,they (remote),,pron personal 3pl dist nom,hultman2023kalkoti:t14:3pl.far:nominative,,"hultman2023kalkoti[p. 26, table 14]",cde6bd35cbb145f7cd87750c7cc6fc061657b973c5dcc2e58608ec008e699967
2026-08-25,t14:1sg:accusative,t14,30,26,"p. 26, table 14",ma,,case=accusative; person=1sg,installed,read from the PDF text layer and installed unchanged,ma,I,,pron personal 1sg acc,hultman2023kalkoti:t14:1sg:accusative,hultman2023kalkoti:t14:1sg:nominative,"hultman2023kalkoti[p. 26, table 14]",0ebeaed8d25cc6d5d1103c68a78ca267e4d7f863a10d9e8f02bac2f4376f446c
2026-08-25,t14:2sg:accusative,t14,30,26,"p. 26, table 14",tu,,case=accusative; person=2sg,installed,read from the PDF text layer and installed unchanged,tu,you (singular),,pron personal 2sg acc,hultman2023kalkoti:t14:2sg:accusative,hultman2023kalkoti:t14:2sg:nominative,"hultman2023kalkoti[p. 26, table 14]",b6e12d3f9e54f895f7b044ce6680cb83a428e5f6d62e195ff4edd1ea9107597a
2026-08-25,t14:3sg.near:accusative,t14,30,26,"p. 26, table 14",räs,,case=accusative; person=3sg.near,installed,read from the PDF text layer and installed unchanged,räs,"he, she, it (proximate)",,pron personal 3sg prox acc,hultman2023kalkoti:t14:3sg.near:accusative,,"hultman2023kalkoti[p. 26, table 14]",0613d44eabc9fd5bf67cd2d79c92fc4568e5c7afcb639a2ca5fba36fcf143bb3
2026-08-25,t14:3sg.far:accusative,t14,30,26,"p. 26, table 14",täs,,case=accusative; person=3sg.far,installed,read from the PDF text layer and installed unchanged,täs,"he, she, it (remote)",,pron personal 3sg dist acc,hultman2023kalkoti:t14:3sg.far:accusative,,"hultman2023kalkoti[p. 26, table 14]",ba3c8d921a0d71ab529d58130fb3633b15d0ab4602c2ecbc86200d4ea387350a
2026-08-25,t14:1pl:accusative,t14,30,26,"p. 26, table 14",äsaan,,case=accusative; person=1pl,installed,read from the PDF text layer and installed unchanged,äsaan,we,,pron personal 1pl acc,hultman2023kalkoti:t14:1pl:accusative,,"hultman2023kalkoti[p. 26, table 14]",37a1900795abaf29e98a98ddc8740e93bce2d3b339c27687faacc7c33a923094
2026-08-25,t14:2pl:accusative,t14,30,26,"p. 26, table 14",tusaan,,case=accusative; person=2pl,installed,read from the PDF text layer and installed unchanged,tusaan,you (plural),,pron personal 2pl acc,hultman2023kalkoti:t14:2pl:accusative,,"hultman2023kalkoti[p. 26, table 14]",e4d8ee386cc5667e146042acb2ebf6bb93966524e5ffade67e53ab0ff0c6fa74
2026-08-25,t14:3pl.near:accusative,t14,30,26,"p. 26, table 14",räna,,case=accusative; person=3pl.near,installed,read from the PDF text layer and installed unchanged,räna,they (proximate),,pron personal 3pl prox acc,hultman2023kalkoti:t14:3pl.near:accusative,,"hultman2023kalkoti[p. 26, table 14]",d3a2ca999df8de5e7c0782edade900cef9a76d1bbbb20fa997230c9aa7fabb86
2026-08-25,t14:3pl.far:accusative,t14,30,26,"p. 26, table 14",täna,,case=accusative; person=3pl.far,installed,read from the PDF text layer and installed unchanged,täna,they (remote),,pron personal 3pl dist acc,hultman2023kalkoti:t14:3pl.far:accusative,,"hultman2023kalkoti[p. 26, table 14]",480b86bc5a680c7073eb8900d2448d2dd547cd913497b87d05b8dc76bfd182f1
2026-08-25,t14:1sg:ergative,t14,30,26,"p. 26, table 14",mi,,case=ergative; person=1sg,installed,read from the PDF text layer and installed unchanged,mi,I,,pron personal 1sg erg,hultman2023kalkoti:t14:1sg:ergative,,"hultman2023kalkoti[p. 26, table 14]",02f706ae68323ea668f7aef285c6a79a2f074f49a5acf93c497c4a22485924c6
2026-08-25,t14:2sg:ergative,t14,30,26,"p. 26, table 14",thi,,case=ergative; person=2sg,installed,read from the PDF text layer and installed unchanged,thi,you (singular),,pron personal 2sg erg,hultman2023kalkoti:t14:2sg:ergative,,"hultman2023kalkoti[p. 26, table 14]",32626a558871a3c0500afbd26fc82ec8ff42f43e7e6302a96d33856c45f00f0c
2026-08-25,t14:3sg.near:ergative,t14,30,26,"p. 26, table 14",rä,,case=ergative; person=3sg.near,installed,read from the PDF text layer and installed unchanged,rä,"he, she, it (proximate)",,pron personal 3sg prox erg,hultman2023kalkoti:t14:3sg.near:ergative,,"hultman2023kalkoti[p. 26, table 14]",69a56012b6a9a1ea559b8e373bc0171633f9c8c36cd4d02e518e1d1d4895fb36
2026-08-25,t14:3sg.far:ergative,t14,30,26,"p. 26, table 14",tä,,case=ergative; person=3sg.far,installed,read from the PDF text layer and installed unchanged,tä,"he, she, it (remote)",,pron personal 3sg dist erg,hultman2023kalkoti:t14:3sg.far:ergative,,"hultman2023kalkoti[p. 26, table 14]",0a310a4fff2654ad2fe9a868874b19f423ee22f44025a2bbc7888ab67456b478
2026-08-25,t14:1pl:ergative,t14,30,26,"p. 26, table 14",is,,case=ergative; person=1pl,installed,read from the PDF text layer and installed unchanged,is,we,,pron personal 1pl erg,hultman2023kalkoti:t14:1pl:ergative,,"hultman2023kalkoti[p. 26, table 14]",ab4fda8c869c6d3d489c05d4ff6095bf507ab86df01f3a3edab4dd52fa96b139
2026-08-25,t14:2pl:ergative,t14,30,26,"p. 26, table 14",tis,,case=ergative; person=2pl,installed,read from the PDF text layer and installed unchanged,tis,you (plural),,pron personal 2pl erg,hultman2023kalkoti:t14:2pl:ergative,hultman2023kalkoti:t14:2pl:nominative,"hultman2023kalkoti[p. 26, table 14]",e2936724358d3c0b79056d6e17f3d5060c595588e55fe3d4e209ef1aedcba8f0
2026-08-25,t14:3pl.near:ergative,t14,30,26,"p. 26, table 14",rin,,case=ergative; person=3pl.near,installed,read from the PDF text layer and installed unchanged,rin,they (proximate),,pron personal 3pl prox erg,hultman2023kalkoti:t14:3pl.near:ergative,hultman2023kalkoti:t14:3pl.near:nominative,"hultman2023kalkoti[p. 26, table 14]",9dd5e167eb4671b2ae3eefb98c1f1014f221dda50f1ecec56b69f287a91be89c
2026-08-25,t14:3pl.far:ergative,t14,30,26,"p. 26, table 14",tin,,case=ergative; person=3pl.far,installed,read from the PDF text layer and installed unchanged,tin,they (remote),,pron personal 3pl dist erg,hultman2023kalkoti:t14:3pl.far:ergative,hultman2023kalkoti:t14:3pl.far:nominative,"hultman2023kalkoti[p. 26, table 14]",78f58655f0b0e22085f2427f1dcb0de658d77f69120298c069a25940429698db
2026-08-25,t14:1sg:genitive,t14,30,26,"p. 26, table 14",mi,,case=genitive; person=1sg,installed,read from the PDF text layer and installed unchanged,mi,I,,pron personal 1sg gen,hultman2023kalkoti:t14:1sg:genitive,hultman2023kalkoti:t14:1sg:ergative,"hultman2023kalkoti[p. 26, table 14]",fe24393fa00a81376d1b380c60184715d44f1bc6f9c099952a7ac0cc8eecdac7
2026-08-25,t14:2sg:genitive,t14,30,26,"p. 26, table 14",thi,,case=genitive; person=2sg,installed,read from the PDF text layer and installed unchanged,thi,you (singular),,pron personal 2sg gen,hultman2023kalkoti:t14:2sg:genitive,hultman2023kalkoti:t14:2sg:ergative,"hultman2023kalkoti[p. 26, table 14]",4a22c504750dcebde9cebbfbfa2621d06d6ce6a5fd3c2a100c1edf3933eb912b
2026-08-25,t14:3sg.near:genitive,t14,30,26,"p. 26, table 14",räsi,,case=genitive; person=3sg.near,installed,read from the PDF text layer and installed unchanged,räsi,"he, she, it (proximate)",,pron personal 3sg prox gen,hultman2023kalkoti:t14:3sg.near:genitive,,"hultman2023kalkoti[p. 26, table 14]",db188635c60972430778aaf2868c829bb34e5fbc239131855d7d84b1abb106c2
2026-08-25,t14:3sg.far:genitive,t14,30,26,"p. 26, table 14",täsi,,case=genitive; person=3sg.far,installed,read from the PDF text layer and installed unchanged,täsi,"he, she, it (remote)",,pron personal 3sg dist gen,hultman2023kalkoti:t14:3sg.far:genitive,,"hultman2023kalkoti[p. 26, table 14]",f5987d02b3edfb05a0eefc7ee720496702530ac933db7bfaa80095fd91ef150f
2026-08-25,t14:1pl:genitive,t14,30,26,"p. 26, table 14",äsi,,case=genitive; person=1pl,installed,read from the PDF text layer and installed unchanged,äsi,we,,pron personal 1pl gen,hultman2023kalkoti:t14:1pl:genitive,,"hultman2023kalkoti[p. 26, table 14]",9b22a4ee9334d04887a1c16ac1f5210d411bd9944256195374281948c2536536
2026-08-25,t14:2pl:genitive,t14,30,26,"p. 26, table 14",tusi,,case=genitive; person=2pl,installed,read from the PDF text layer and installed unchanged,tusi,you (plural),,pron personal 2pl gen,hultman2023kalkoti:t14:2pl:genitive,,"hultman2023kalkoti[p. 26, table 14]",e8a9ea6f020332817559ded0e5c95744c0e0be65dbe26a6b0a5c8d9ebc3de352
2026-08-25,t14:3pl.near:genitive,t14,30,26,"p. 26, table 14",räni,,case=genitive; person=3pl.near,installed,read from the PDF text layer and installed unchanged,räni,they (proximate),,pron personal 3pl prox gen,hultman2023kalkoti:t14:3pl.near:genitive,,"hultman2023kalkoti[p. 26, table 14]",b79495061696840fa37ad09c66c89cca52e7ceace8b086a4c55f9f030e398497
2026-08-25,t14:3pl.far:genitive,t14,30,26,"p. 26, table 14",täni,,case=genitive; person=3pl.far,installed,read from the PDF text layer and installed unchanged,täni,they (remote),,pron personal 3pl dist gen,hultman2023kalkoti:t14:3pl.far:genitive,,"hultman2023kalkoti[p. 26, table 14]",b1ed2ade3ba2757a209df1785fa604b6e26dd8da8af2ed2825886536afa2d9b0
2026-08-25,t15:1:m,t15,32,28,"p. 28, table 15",gan ṣiṣ,big,gender=m; phrase=big head; headword=big,installed,read from the PDF text layer and installed unchanged,gan ṣiṣ,big,,adj m,hultman2023kalkoti:t15:1:m,,"hultman2023kalkoti[p. 28, table 15]",6b92ea066e8227ac0aa0bfd85e39524f9a508ae64bda4fabfd42f843cbf181cd
2026-08-25,t15:1:f,t15,32,28,"p. 28, table 15",gän ä šii,big,gender=f; phrase=a big house; headword=big,installed,read from the PDF text layer and installed unchanged,gän ä šii,big,,adj f,hultman2023kalkoti:t15:1:f,,"hultman2023kalkoti[p. 28, table 15]",1bb7a44cb764f07b926d05ccf68f6acedb06d34fd428f129b06299fd8f5f926c
2026-08-25,t15:2:m,t15,32,28,"p. 28, table 15",lukuṭ puṭooš,small,gender=m; phrase=little boy; headword=small,installed,read from the PDF text layer and installed unchanged,lukuṭ puṭooš,small,,adj m,hultman2023kalkoti:t15:2:m,,"hultman2023kalkoti[p. 28, table 15]",bf88bcecb68402ada3cc6a8780e295d551f763a4fe32a480d6a8afa4ccc0c77b
2026-08-25,t15:2:f,t15,32,28,"p. 28, table 15",likiṭ piṭeeš,small,gender=f; phrase=little girl; headword=small,installed,read from the PDF text layer and installed unchanged,likiṭ piṭeeš,small,,adj f,hultman2023kalkoti:t15:2:f,,"hultman2023kalkoti[p. 28, table 15]",64c9d35b889802b77572f439192059b199ec876b57f997e525d7dbff5000dabc
2026-08-25,t15:3:m,t15,32,28,"p. 28, table 15",un meéš raán in,good,gender=m; phrase=this man is good; headword=good,installed,read from the PDF text layer and installed unchanged,un meéš raán in,good,,adj m,hultman2023kalkoti:t15:3:m,,"hultman2023kalkoti[p. 28, table 15]",1f135c0fa92e3918895dfb5ae0738e11031ae5df3577d02494820d629dee544e
2026-08-25,t15:3:f,t15,32,28,"p. 28, table 15",geél reén in,good,gender=f; phrase=bread is good; headword=good,installed,read from the PDF text layer and installed unchanged,geél reén in,good,,adj f,hultman2023kalkoti:t15:3:f,,"hultman2023kalkoti[p. 28, table 15]",c36c66828b51f93ea7ef62675b5a10af4d0cfa16e8336d68b9cba58d7f4a2ad0
2026-08-25,t16:1,t16,32,28,"p. 28, table 16",äk,1,value=1,installed,read from the PDF text layer and installed unchanged,äk,one,,num,hultman2023kalkoti:t16:1,,"hultman2023kalkoti[p. 28, table 16]",830a1a6b39b2158a9f214359e4f9b0f5a92bf0baa0a12f4058790cd81559fcb2
2026-08-25,t16:11,t16,32,28,"p. 28, table 16",äkaáš,11,value=11,installed,read from the PDF text layer and installed unchanged,äkaáš,eleven,,num,hultman2023kalkoti:t16:11,,"hultman2023kalkoti[p. 28, table 16]",143cf3384434423acec8e131c41e6f1e8cb480292b64673491767002419f84fc
2026-08-25,t16:21,t16,32,28,"p. 28, table 16",äk-tée-bíiš,21,value=21,installed,read from the PDF text layer and installed unchanged,äktéebíiš,twenty-one,,num compound,hultman2023kalkoti:t16:21,,"hultman2023kalkoti[p. 28, table 16]",f29897eb1fac05aec62687d10b70fb18961b3cb67af95035b5b5e84a8352d090
2026-08-25,t16:31,t16,32,28,"p. 28, table 16",äkaáš-tée-bíiš,31,value=31,installed,read from the PDF text layer and installed unchanged,äkaáštéebíiš,thirty-one,,num compound,hultman2023kalkoti:t16:31,,"hultman2023kalkoti[p. 28, table 16]",246983ed9136e28f6319622c4819bfde1b51b45a94763a873dfa1efa8f5ce52f
2026-08-25,t16:50,t16,32,28,"p. 28, table 16",diš-tée-dubíiš,50,value=50,installed,read from the PDF text layer and installed unchanged,dištéedubíiš,fifty,,num compound,hultman2023kalkoti:t16:50,,"hultman2023kalkoti[p. 28, table 16]",02dad197c22a91c27dc113155cd97168a4de09308d3b37f24d0b131429c28f3e
2026-08-25,t16:2,t16,32,28,"p. 28, table 16",duu,2,value=2,installed,read from the PDF text layer and installed unchanged,duu,two,,num,hultman2023kalkoti:t16:2,,"hultman2023kalkoti[p. 28, table 16]",27cc1a0c17e50f15bc515c87cb4581dbcc2626b5812ca61b71949c3c23e49022
2026-08-25,t16:12,t16,32,28,"p. 28, table 16",baáš,12,value=12,installed,read from the PDF text layer and installed unchanged,baáš,twelve,,num,hultman2023kalkoti:t16:12,,"hultman2023kalkoti[p. 28, table 16]",65f57acc0cd4a4f14030dc70c8125043cb294305292961f52d67ecc9b2da35a7
2026-08-25,t16:22,t16,32,28,"p. 28, table 16",duu-tée-bíiš,22,value=22,installed,read from the PDF text layer and installed unchanged,duutéebíiš,twenty-two,,num compound,hultman2023kalkoti:t16:22,,"hultman2023kalkoti[p. 28, table 16]",dfa97e95db9fbb67a109d1c82e6f896b5dade74b8a92bf118f2509d28d2fecea
2026-08-25,t16:32,t16,32,28,"p. 28, table 16",baáš-tée-bíiš,32,value=32,installed,read from the PDF text layer and installed unchanged,baáštéebíiš,thirty-two,,num compound,hultman2023kalkoti:t16:32,,"hultman2023kalkoti[p. 28, table 16]",78562f5337c2a22ae131ef65fadc46f7434f6c629690cb2d8811f93eb579cb80
2026-08-25,t16:60,t16,32,28,"p. 28, table 16",träbíiš,60,value=60,installed,read from the PDF text layer and installed unchanged,träbíiš,sixty,,num,hultman2023kalkoti:t16:60,,"hultman2023kalkoti[p. 28, table 16]",09bd65735e057c6d617699bf705f9e7994f4b82977fa319894a5a35a47dd43c8
2026-08-25,t16:3,t16,32,28,"p. 28, table 16",traa,3,value=3,installed,read from the PDF text layer and installed unchanged,traa,three,,num,hultman2023kalkoti:t16:3,hultman2023kalkoti:t6:5:kalkoti,"hultman2023kalkoti[p. 28, table 16]",ffa467c8bf4fadeae6f9a207eb0755dc3abcd9d38b4e167a421b77b6d2966ad1
2026-08-25,t16:13,t16,32,28,"p. 28, table 16",treéš,13,value=13,installed,read from the PDF text layer and installed unchanged,treéš,thirteen,,num,hultman2023kalkoti:t16:13,,"hultman2023kalkoti[p. 28, table 16]",fef7f308408b09536b6154b954fa4d4895df1fd1cb9cb9adde88cd75067e9eb6
2026-08-25,t16:23,t16,32,28,"p. 28, table 16",traa-tée-bíiš,23,value=23,installed,read from the PDF text layer and installed unchanged,traatéebíiš,twenty-three,,num compound,hultman2023kalkoti:t16:23,,"hultman2023kalkoti[p. 28, table 16]",4597d3afb3df2c5803964005689d0a249e965b4ef7b868ebe83864950751cda7
2026-08-25,t16:33,t16,32,28,"p. 28, table 16",treéš-tée-bíiš,33,value=33,installed,read from the PDF text layer and installed unchanged,treéštéebíiš,thirty-three,,num compound,hultman2023kalkoti:t16:33,,"hultman2023kalkoti[p. 28, table 16]",d6b86a88a7a73d431673422415cb0b0ac14a38c68f54aa1c117c14f01a563efd
2026-08-25,t16:70,t16,32,28,"p. 28, table 16",diš-tée-träbíiš,70,value=70,installed,read from the PDF text layer and installed unchanged,dištéeträbíiš,seventy,,num compound,hultman2023kalkoti:t16:70,,"hultman2023kalkoti[p. 28, table 16]",2100939f17a672b780513ca1bee40055cf17af9ab10cd78b231961698585a4c3
2026-08-25,t16:4,t16,32,28,"p. 28, table 16",čoor,4,value=4,installed,read from the PDF text layer and installed unchanged,čoor,four,,num,hultman2023kalkoti:t16:4,hultman2023kalkoti:t9:3:kalkoti,"hultman2023kalkoti[p. 28, table 16]",c11a841b069dfdabf9172d88efba9616b5156e1b8a054dbfd5e70478d346d17b
2026-08-25,t16:14,t16,32,28,"p. 28, table 16",čändeéš,14,value=14,installed,read from the PDF text layer and installed unchanged,čändeéš,fourteen,,num,hultman2023kalkoti:t16:14,,"hultman2023kalkoti[p. 28, table 16]",b8f2a5815fa1b3100829dbe3700d3fb7055d788335b6f4580706486c2dbc5747
2026-08-25,t16:24,t16,32,28,"p. 28, table 16",čoor-tée-bíiš,24,value=24,installed,read from the PDF text layer and installed unchanged,čoortéebíiš,twenty-four,,num compound,hultman2023kalkoti:t16:24,,"hultman2023kalkoti[p. 28, table 16]",731589097fa68543a0e58ac68e7a6e1c00bca273dc73f17e0ce116f0dc8e120a
2026-08-25,t16:34,t16,32,28,"p. 28, table 16",čändeéš-tée-bíiš,34,value=34,installed,read from the PDF text layer and installed unchanged,čändeéštéebíiš,thirty-four,,num compound,hultman2023kalkoti:t16:34,,"hultman2023kalkoti[p. 28, table 16]",76e091444385df07b4da6670a213572a81b5f2accf19bdf293b13d1836f6ee55
2026-08-25,t16:80,t16,32,28,"p. 28, table 16",čurbíiš,80,value=80,installed,read from the PDF text layer and installed unchanged,čurbíiš,eighty,,num,hultman2023kalkoti:t16:80,,"hultman2023kalkoti[p. 28, table 16]",51622259d566a0d246b446d686c5830d1245bb08c93c8abf45621b5bbf2a65fd
2026-08-25,t16:5,t16,32,28,"p. 28, table 16",paanǰ,5,value=5,installed,read from the PDF text layer and installed unchanged,paanǰ,five,,num,hultman2023kalkoti:t16:5,,"hultman2023kalkoti[p. 28, table 16]",4a1adac7824d0e0d30737a691eb41224b9065c50cf12a8f24d08600fe03264b3
2026-08-25,t16:15,t16,32,28,"p. 28, table 16",pänǰeéš,15,value=15,installed,read from the PDF text layer and installed unchanged,pänǰeéš,fifteen,,num,hultman2023kalkoti:t16:15,,"hultman2023kalkoti[p. 28, table 16]",af4f1e26b9c660ceb0a43e4f6e90de2fb9241697c0e4784a5eb49cecceebcb03
2026-08-25,t16:25,t16,32,28,"p. 28, table 16",paanǰ-tée-bíiš,25,value=25,installed,read from the PDF text layer and installed unchanged,paanǰtéebíiš,twenty-five,,num compound,hultman2023kalkoti:t16:25,,"hultman2023kalkoti[p. 28, table 16]",6f3cce77f243fb6439e27e218ceb33f20d73c5a346e512a2a45a75f415de61a7
2026-08-25,t16:35,t16,32,28,"p. 28, table 16",pänǰeéš-tée-bíiš,35,value=35,installed,read from the PDF text layer and installed unchanged,pänǰeéštéebíiš,thirty-five,,num compound,hultman2023kalkoti:t16:35,,"hultman2023kalkoti[p. 28, table 16]",070664244bc582735a1105cf063f308b88920883c62cb00f792cc3824063cbcf
2026-08-25,t16:90,t16,32,28,"p. 28, table 16",diš-tée-čurbíiš,90,value=90,installed,read from the PDF text layer and installed unchanged,dištéečurbíiš,ninety,,num compound,hultman2023kalkoti:t16:90,,"hultman2023kalkoti[p. 28, table 16]",9b04322edd07a567b2c880ef0399c650e590265ab6d5c7a8bb7b9300914b6afa
2026-08-25,t16:6,t16,32,28,"p. 28, table 16",ṣu,6,value=6,installed,read from the PDF text layer and installed unchanged,ṣu,six,,num,hultman2023kalkoti:t16:6,,"hultman2023kalkoti[p. 28, table 16]",3522d844ae6fd6f235a6f95f3289a80c3b42b775998bc0a9ad228b97b58f6b6b
2026-08-25,t16:16,t16,32,28,"p. 28, table 16",ṣureéš,16,value=16,installed,read from the PDF text layer and installed unchanged,ṣureéš,sixteen,,num,hultman2023kalkoti:t16:16,,"hultman2023kalkoti[p. 28, table 16]",9935d34073b5b334a1d0c349ade5d20c627d1d094e7fcf9fc31d8dad4f62bb23
2026-08-25,t16:26,t16,32,28,"p. 28, table 16",ṣu-tée-bíiš,26,value=26,installed,read from the PDF text layer and installed unchanged,ṣutéebíiš,twenty-six,,num compound,hultman2023kalkoti:t16:26,,"hultman2023kalkoti[p. 28, table 16]",068a41a85265c3dbef6def05e9ae046d4b4ee7fb9b8ba2317902c763d2e4cad8
2026-08-25,t16:36,t16,32,28,"p. 28, table 16",čoor-kum-dubíiš,36,value=36,installed,read from the PDF text layer and installed unchanged,čoorkumdubíiš,thirty-six,,num compound,hultman2023kalkoti:t16:36,,"hultman2023kalkoti[p. 28, table 16]",9e39cd32dcd3c564b7dfef19f9e114138285e6a1c10824b2b31d550849520f15
2026-08-25,t16:100,t16,32,28,"p. 28, table 16",paanǰbíiš,100,value=100,installed,read from the PDF text layer and installed unchanged,paanǰbíiš,one hundred,,num,hultman2023kalkoti:t16:100,,"hultman2023kalkoti[p. 28, table 16]",0ba0febfd69828c12f81cdb504e31406165f946ed1170603a34698f8ed980c0e
2026-08-25,t16:7,t16,32,28,"p. 28, table 16",saat,7,value=7,installed,read from the PDF text layer and installed unchanged,saat,seven,,num,hultman2023kalkoti:t16:7,,"hultman2023kalkoti[p. 28, table 16]",8dc902e0f603289756afa70c95c344f31af5dcb0e35a4790965728cd5ebcdb6d
2026-08-25,t16:17,t16,32,28,"p. 28, table 16",sätaáš,17,value=17,installed,read from the PDF text layer and installed unchanged,sätaáš,seventeen,,num,hultman2023kalkoti:t16:17,,"hultman2023kalkoti[p. 28, table 16]",209fd446c61e1ae42fee0e7d25fdc5d974e752f1e09b782d7b2532d01685416f
2026-08-25,t16:27,t16,32,28,"p. 28, table 16",saat-tée-bíiš,27,value=27,installed,read from the PDF text layer and installed unchanged,saattéebíiš,twenty-seven,,num compound,hultman2023kalkoti:t16:27,,"hultman2023kalkoti[p. 28, table 16]",9284f0595a3356d360c594e5c5aecb4fc12b37251436ccdf2a3e6b6a53f0df5f
2026-08-25,t16:37,t16,32,28,"p. 28, table 16",traa-kum-dubíiš,37,value=37,installed,read from the PDF text layer and installed unchanged,traakumdubíiš,thirty-seven,,num compound,hultman2023kalkoti:t16:37,,"hultman2023kalkoti[p. 28, table 16]",5dcfa1aaf9205f7a3a97814f7a94fd2de4161a848785b130f8f87123c1caedfe
2026-08-25,t16:110,t16,32,28,"p. 28, table 16",diš-tée-paanǰbíiš,110,value=110,installed,read from the PDF text layer and installed unchanged,dištéepaanǰbíiš,one hundred and ten,,num compound,hultman2023kalkoti:t16:110,,"hultman2023kalkoti[p. 28, table 16]",162a1efbe3feed7079c142a195cc46f123df68a7f58c26b10ac2cf9eb43ec231
2026-08-25,t16:8,t16,32,28,"p. 28, table 16",iṣ,8,value=8,installed,read from the PDF text layer and installed unchanged,iṣ,eight,,num,hultman2023kalkoti:t16:8,,"hultman2023kalkoti[p. 28, table 16]",ba7482fa4770cdbf32c072a5e7943425279a2243a3185f73d748f1d800c88b1e
2026-08-25,t16:18,t16,32,28,"p. 28, table 16",iṣṭaáš,18,value=18,installed,read from the PDF text layer and installed unchanged,iṣṭaáš,eighteen,,num,hultman2023kalkoti:t16:18,,"hultman2023kalkoti[p. 28, table 16]",fa54404a67204d25f7728b5775c62008d1bdd494da17f59e67f5dd3a3061448e
2026-08-25,t16:28,t16,32,28,"p. 28, table 16",iṣ-tée-bíiš,28,value=28,installed,read from the PDF text layer and installed unchanged,iṣtéebíiš,twenty-eight,,num compound,hultman2023kalkoti:t16:28,,"hultman2023kalkoti[p. 28, table 16]",b465b892fe20854aef6ec407fe771c2a6301d9720156651ac04e5d1d10d0b985
2026-08-25,t16:38,t16,32,28,"p. 28, table 16",duu-kum-dubíiš,38,value=38,installed,read from the PDF text layer and installed unchanged,duukumdubíiš,thirty-eight,,num compound,hultman2023kalkoti:t16:38,,"hultman2023kalkoti[p. 28, table 16]",479603a8edd52741efe702f22266dc548ffc005093745627fecfe112866c0519
2026-08-25,t16:120,t16,32,28,"p. 28, table 16",ṣubíiš,120,value=120,installed,read from the PDF text layer and installed unchanged,ṣubíiš,one hundred and twenty,,num,hultman2023kalkoti:t16:120,,"hultman2023kalkoti[p. 28, table 16]",216b4bcfa49574fcc3e0468d3fee90f5be5f23e4c7a424ea009ce3da0a9587a3
2026-08-25,t16:9,t16,32,28,"p. 28, table 16",num,9,value=9,installed,read from the PDF text layer and installed unchanged,num,nine,,num,hultman2023kalkoti:t16:9,,"hultman2023kalkoti[p. 28, table 16]",9a8fcc1e4412f7917c646ac7bee13984ec2b4c8b0dd8c22770a7e905a30797e1
2026-08-25,t16:19,t16,32,28,"p. 28, table 16",änbíiš,19,value=19,installed,read from the PDF text layer and installed unchanged,änbíiš,nineteen,,num,hultman2023kalkoti:t16:19,,"hultman2023kalkoti[p. 28, table 16]",7a2a4af3750dbc1ee0a5d1a4f4380ec2eac726a754639e669575b333c126aab8
